geography,geographic_area_name,estimate_,margin_of_error_,estimate_citizen_born_in_us,margin_of_error_citizen_born_in_us,estimate_citizen_born_in_puerto_rico_orisland_areas,margin_of_error_citizen_born_in_puerto_rico_orisland_areas,estimate_citizen_born_abroad_of_american_parent_s_,margin_of_error_citizen_born_abroad_of_american_parent_s_,estimate_citizen_by_naturalization,margin_of_error_citizen_by_naturalization,estimate_not_a_citizen,margin_of_error_not_a_citizen,prop_citizen_born_in_us,prop_citizen_born_in_puerto_rico_orisland_areas,prop_citizen_born_abroad_of_american_parent_s_,prop_citizen_by_naturalization,prop_not_a_citizen
0500000US12107,"Putnam County, Florida",77301.0,*****,71381.0,2344.0,573.0,411.0,1028.0,962.0,1881.0,847.0,2438.0,2040.0,0.9234162559345933,0.007412581984709124,0.013298663665411832,0.024333449761322623,0.03153904865396308
0500000US12109,"St. Johns County, Florida",334928.0,*****,290571.0,4731.0,3668.0,1511.0,6931.0,2228.0,25261.0,3729.0,8497.0,1780.0,0.867562580614341,0.01095160750967372,0.020693999904457076,0.07542218028949506,0.025369631682033152
0500000US12111,"St. Lucie County, Florida",390670.0,*****,293881.0,6284.0,7507.0,2349.0,5174.0,1805.0,53752.0,4397.0,30356.0,5250.0,0.7522487009496506,0.019215706350628407,0.013243914301072517,0.1375892697161287,0.07770240868251978
0500000US12113,"Santa Rosa County, Florida",207653.0,*****,191321.0,2553.0,538.0,432.0,5524.0,1472.0,6755.0,1498.0,3515.0,1648.0,0.9213495591202632,0.002590860714750088,0.026602071725426554,0.032530230721443947,0.01692727771811628
0500000US12115,"Sarasota County, Florida",476604.0,*****,403695.0,5384.0,3969.0,1090.0,5882.0,1497.0,41382.0,4937.0,21676.0,3618.0,0.8470239444066773,0.00832766825288919,0.01234148265646113,0.08682679960722109,0.04548010507675135
0500000US12117,"Seminole County, Florida",494605.0,*****,384848.0,6030.0,21933.0,3513.0,8034.0,2026.0,50164.0,4615.0,29626.0,4931.0,0.778091608455232,0.04434447690581373,0.016243264827488602,0.10142234712548397,0.059898302685981744
0500000US12119,"Sumter County, Florida",154693.0,*****,142056.0,2113.0,1622.0,987.0,830.0,495.0,6477.0,1528.0,3708.0,1582.0,0.918309167189207,0.010485283755567478,0.005365465793539462,0.04187002643946397,0.02397005682222208
0500000US12127,"Volusia County, Florida",602772.0,*****,519309.0,5936.0,21091.0,3535.0,9369.0,2746.0,29459.0,2910.0,23544.0,5461.0,0.8615347096414565,0.034990012807496036,0.015543190460074456,0.04887254218842282,0.03905954490255022
0500000US12131,"Walton County, Florida",89666.0,*****,82663.0,1350.0,578.0,725.0,1171.0,645.0,2054.0,814.0,3200.0,1374.0,0.9218990475765619,0.006446144581000602,0.013059576651127518,0.02290723351102982,0.03568799768028015
0500000US13013,"Barrow County, Georgia",96294.0,*****,84803.0,1711.0,478.0,422.0,995.0,652.0,5829.0,1492.0,4189.0,1534.0,0.8806675389951607,0.004963964525307911,0.010332938708538434,0.06053336656489501,0.04350219120609799
0500000US13015,"Bartow County, Georgia",117508.0,*****,108461.0,2228.0,858.0,649.0,1007.0,593.0,3407.0,1582.0,3775.0,1795.0,0.9230094972257208,0.007301630527283249,0.00856962930183477,0.028993770636892808,0.03212547230826837
0500000US13021,"Bibb County, Georgia",157056.0,*****,149008.0,1606.0,328.0,326.0,2164.0,987.0,2355.0,928.0,3201.0,1178.0,0.9487571312143439,0.0020884270578647108,0.013778524857375712,0.014994651589242054,0.020381265281173594
0500000US13031,"Bulloch County, Georgia",85454.0,*****,80756.0,1712.0,101.0,200.0,811.0,504.0,2082.0,956.0,1704.0,878.0,0.9450230533386383,0.0011819224378027944,0.009490486109485805,0.024363985302033844,0.019940552812039224
0500000US13045,"Carroll County, Georgia",129911.0,*****,121607.0,1222.0,476.0,538.0,1320.0,655.0,2936.0,1495.0,3572.0,1239.0,0.9360793158393054,0.003664046924432881,0.01016080239548614,0.022600087752384326,0.027495747088391285
0500000US13047,"Catoosa County, Georgia",68940.0,*****,65787.0,1021.0,26.0,58.0,144.0,185.0,919.0,577.0,2064.0,917.0,0.9542645778938207,0.00037713954163040326,0.0020887728459530026,0.013330432259936176,0.029939077458659705
0500000US13051,"Chatham County, Georgia",307336.0,*****,270884.0,4217.0,1317.0,777.0,4666.0,1320.0,10914.0,2032.0,19555.0,3698.0,0.8813936538511596,0.004285212275815394,0.015182080849623865,0.0355116224588073,0.0636274305645938
0500000US13057,"Cherokee County, Georgia",293513.0,*****,259303.0,3680.0,1050.0,823.0,3473.0,1184.0,13749.0,2454.0,15938.0,3091.0,0.8834463890866844,0.0035773543250213788,0.011832525305523095,0.046842899633065656,0.054300831649705464
0500000US13059,"Clarke County, Georgia",129995.0,*****,114385.0,2978.0,249.0,264.0,1717.0,753.0,4162.0,1080.0,9482.0,2770.0,0.8799184584022463,0.0019154582868571867,0.013208200315396747,0.03201661602369322,0.07294126697180661
0500000US13063,"Clayton County, Georgia",297703.0,*****,249236.0,5598.0,2945.0,2323.0,2391.0,1301.0,21927.0,3556.0,21204.0,4302.0,0.8371968035256615,0.009892409549114385,0.008031494476038199,0.07365394369556236,0.07122534875362357
0500000US13067,"Cobb County, Georgia",787538.0,*****,643849.0,8115.0,3468.0,1414.0,9541.0,2442.0,64897.0,6394.0,65783.0,7083.0,0.8175465818792236,0.004403597032778101,0.012114970960131448,0.08240491252485595,0.0835299376030109
0500000US13073,"Columbia County, Georgia",167472.0,*****,151629.0,2590.0,1489.0,772.0,2801.0,854.0,6274.0,1472.0,5279.0,2220.0,0.9053991114932646,0.008891038501958536,0.016725183911340404,0.037462978886022735,0.03152168720741377
0500000US13077,"Coweta County, Georgia",158233.0,*****,145442.0,2272.0,426.0,354.0,1580.0,701.0,5796.0,1631.0,4989.0,1690.0,0.9191635120360481,0.00269223234091498,0.009985274879449925,0.03662952734258972,0.03152945340099726
0500000US13089,"DeKalb County, Georgia",770307.0,*****,625629.0,8957.0,3170.0,1768.0,9444.0,2056.0,59463.0,5668.0,72601.0,7227.0,0.8121813770353898,0.004115242364407957,0.01226004696828667,0.07719389801728402,0.09424943561463157
0500000US13095,"Dougherty County, Georgia",82418.0,*****,79544.0,677.0,18.0,35.0,349.0,210.0,538.0,283.0,1969.0,693.0,0.9651289766798515,0.00021839889344560655,0.004234511878473149,0.006527700259652018,0.023890412288577738
0500000US13097,"Douglas County, Georgia",151887.0,*****,135860.0,2790.0,889.0,751.0,1827.0,875.0,8027.0,2383.0,5284.0,1678.0,0.8944807653057866,0.005853035480324189,0.012028679215469395,0.05284849921323089,0.03478902078518899
0500000US13103,"Effingham County, Georgia",73148.0,*****,68012.0,1379.0,424.0,640.0,573.0,364.0,2311.0,1007.0,1828.0,1057.0,0.9297861869087329,0.005796467435883414,0.007833433586700935,0.031593481708317384,0.024990430360365287
0500000US13113,"Fayette County, Georgia",125107.0,*****,108577.0,2278.0,286.0,212.0,1973.0,896.0,9266.0,2109.0,5005.0,1086.0,0.8678731006258643,0.002286043147066111,0.01577050045161342,0.07406460070179927,0.04000575507365695
0500000US13115,"Floyd County, Georgia",101390.0,*****,91836.0,2173.0,214.0,242.0,1907.0,1147.0,2986.0,935.0,4447.0,1523.0,0.9057697997830161,0.0021106618009665646,0.01880856100207121,0.029450636157411975,0.04386034125653417
0500000US13117,"Forsyth County, Georgia",280096.0,*****,204548.0,5119.0,896.0,669.0,2200.0,823.0,33842.0,4244.0,38610.0,4203.0,0.7302781903347424,0.003198903233177196,0.007854449902890437,0.12082286073346281,0.13784559579572717
0500000US13121,"Fulton County, Georgia",1090354.0,*****,915716.0,8277.0,2929.0,1177.0,11839.0,2031.0,79625.0,5260.0,80245.0,8057.0,0.8398336686984227,0.0026862835372732157,0.010857941549258314,0.07302674177377255,0.0735953644412732
0500000US13127,"Glynn County, Georgia",86540.0,*****,81313.0,1099.0,88.0,148.0,290.0,318.0,2842.0,1063.0,2007.0,849.0,0.939600184885602,0.001016870811185579,0.0033510515368615668,0.03284030506124336,0.023191587705107465
0500000US13135,"Gwinnett County, Georgia",1003869.0,*****,673414.0,10805.0,3792.0,1632.0,12009.0,2422.0,152400.0,8507.0,162254.0,9741.0,0.6708186028256675,0.0037773852962886593,0.011962716250825556,0.1518126369078037,0.1616286587194146
0500000US13139,"Hall County, Georgia",221745.0,*****,182275.0,3100.0,1384.0,1057.0,2189.0,943.0,12180.0,2306.0,23717.0,2646.0,0.822002750907574,0.006241403413831202,0.009871699474621751,0.05492795778935263,0.1069561884146204
0500000US13151,"Henry County, Georgia",259315.0,*****,229264.0,3839.0,1186.0,631.0,2674.0,1182.0,17838.0,3256.0,8353.0,2084.0,0.8841139155081658,0.004573588107128396,0.010311782966662167,0.0687889246669109,0.03221178875113279
0500000US13153,"Houston County, Georgia",174897.0,*****,158230.0,2039.0,1269.0,684.0,4390.0,1274.0,6686.0,1350.0,4322.0,1647.0,0.9047039114450219,0.007255699068594659,0.025100487715626913,0.0382282143204286,0.024711687450327906
0500000US13157,"Jackson County, Georgia",93825.0,*****,84176.0,1659.0,26.0,60.0,992.0,537.0,5015.0,1080.0,3616.0,1232.0,0.8971596056488143,0.00027711164401811886,0.010572875033306688,0.053450572875033305,0.0385398347988276
0500000US13179,"Liberty County, Georgia",68607.0,*****,61320.0,1926.0,2783.0,1453.0,1326.0,723.0,2296.0,928.0,882.0,669.0,0.8937863483318029,0.04056437389770723,0.01932747387292842,0.033465972859912256,0.012855831037649219
0500000US13185,"Lowndes County, Georgia",122082.0,*****,114770.0,1444.0,215.0,242.0,1133.0,434.0,2175.0,941.0,3789.0,1265.0,0.9401058305073638,0.0017611113841516357,0.009280647433692108,0.01781589423502236,0.03103651643976999
0500000US13215,"Muscogee County, Georgia",201830.0,*****,183762.0,2670.0,1814.0,1010.0,5964.0,1870.0,5949.0,1623.0,4341.0,1580.0,0.9104791160877966,0.008987761977902195,0.029549620968141507,0.02947530099588763,0.02150819997027201
0500000US13217,"Newton County, Georgia",124010.0,*****,112142.0,2147.0,1272.0,1131.0,1011.0,897.0,5543.0,1930.0,4042.0,1876.0,0.9042980404806064,0.010257237319571002,0.008152568341262802,0.04469800822514313,0.03259414563341666
0500000US13223,"Paulding County, Georgia",188549.0,*****,167823.0,4366.0,757.0,531.0,4114.0,1898.0,9183.0,2460.0,6672.0,2756.0,0.8900763196834776,0.004014871465772823,0.021819261836445697,0.048703520039883534,0.03538602697442044
0500000US13245,"Richmond County, Georgia",206303.0,*****,192285.0,2331.0,675.0,463.0,3235.0,1203.0,4552.0,1561.0,5556.0,1919.0,0.9320514001250588,0.0032718864970456077,0.015680818989544505,0.0220646330882246,0.026931261300126512
0500000US13247,"Rockdale County, Georgia",97610.0,*****,85550.0,2085.0,439.0,554.0,663.0,474.0,5845.0,1453.0,5113.0,1190.0,0.8764470853396168,0.004497490011269337,0.0067923368507325065,0.05988115971724209,0.05238192808113923
0500000US13255,"Spalding County, Georgia",70292.0,*****,66446.0,985.0,90.0,123.0,395.0,415.0,1833.0,682.0,1528.0,758.0,0.9452853809821886,0.001280373299948785,0.005619416149775223,0.026076936208956923,0.021737893359130483
0500000US13285,"Troup County, Georgia",71513.0,*****,67505.0,1107.0,79.0,138.0,130.0,158.0,749.0,609.0,3050.0,946.0,0.9439542460811321,0.0011046942513948514,0.0018178512997636793,0.010473620180946122,0.042649588186763246
0500000US13295,"Walker County, Georgia",69340.0,*****,66665.0,769.0,190.0,319.0,416.0,355.0,743.0,529.0,1326.0,479.0,0.9614219786558985,0.0027401211421978658,0.0059994231323911166,0.010715315835015863,0.019123161234496682
0500000US13297,"Walton County, Georgia",109792.0,*****,99713.0,2592.0,861.0,839.0,272.0,282.0,5836.0,2185.0,3110.0,1610.0,0.9081991401923637,0.007842101428155057,0.002477411833284757,0.05315505683474206,0.028326289711454386
0500000US13313,"Whitfield County, Georgia",105070.0,*****,82879.0,2153.0,880.0,615.0,729.0,616.0,5330.0,1402.0,15252.0,2134.0,0.7887979442276577,0.008375368801751213,0.006938231655087085,0.05072808603787951,0.14516036927762443
0500000US15001,"Hawaii County, Hawaii",209790.0,*****,177939.0,4112.0,715.0,516.0,5344.0,2269.0,10937.0,1911.0,14855.0,2871.0,0.8481767481767482,0.0034081700748367417,0.025473092139758808,0.0521330854664188,0.07080890414223748
0500000US15003,"Honolulu County, Hawaii",998747.0,*****,764048.0,9043.0,6127.0,1585.0,23575.0,2538.0,132377.0,7316.0,72620.0,5785.0,0.7650065532111736,0.0061346867625134294,0.0236045765343976,0.13254307647482294,0.07271110701709242
0500000US15007,"Kauai County, Hawaii",73840.0,*****,62367.0,2222.0,39.0,57.0,2603.0,1020.0,4541.0,1399.0,4290.0,1590.0,0.8446235102925244,0.000528169014084507,0.03525189599133261,0.06149783315276273,0.058098591549295774
0500000US15009,"Maui County, Hawaii",163694.0,35,131363.0,4201.0,446.0,304.0,2667.0,926.0,16511.0,2620.0,12707.0,3159.0,0.8024912336432612,0.0027245958923356995,0.016292594719415496,0.10086502865101958,0.07762654709396802
0500000US16001,"Ada County, Idaho",535799.0,*****,492863.0,4034.0,937.0,632.0,5839.0,1407.0,19394.0,3005.0,16766.0,3132.0,0.9198654719400372,0.0017487901246549546,0.010897743370181729,0.03619640947444844,0.031291585090677664
